what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092757248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412092758341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092759416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092767323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092767438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092769948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092770070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412092775829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092778033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092778888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092779819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412092793047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092794522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092795056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092795590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092796418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1412092804139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412092811484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412092817761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412092843332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092861402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092862406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092862454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092863791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092877599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092878605
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412092880526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092887155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092906550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412092922950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092952403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092965742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092973442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092975650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092977043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412092980407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412093013572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093014064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412093031380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093032718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093033760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412093041048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093043231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412093045082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093047307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412093057943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412093062612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093070291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093071371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093079372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093080211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093083453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093084597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412093097566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412093103015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093104592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093105326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093113514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093114715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093131568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093147683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093148929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093162067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1412093199888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093202847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093205626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093206613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093213728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093243927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093253120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093255639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093261498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093283290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093289927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093392439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093392574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1412093395861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093400304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093401519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412093405436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093419056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093570622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093610551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093661600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412093713967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093718767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093868783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412093875845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412093879347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412093962048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094035758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412094063884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094080613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094087057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412094096628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094097836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094098505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094146619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094280781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094292651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094308320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412094343597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094383753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094383862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094477760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094487655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094586132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094621353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412094698488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094706941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094710045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412094719167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094729396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094731289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094735834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412094744098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1412094784157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412094814935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094816233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412094820265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412094837337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412094843490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094847273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094848045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094892326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094893613
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412094896618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412094903101
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412094921938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094922255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094923604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412094925520
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1412094929557
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1412094931301
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1412094931830
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1412094931867
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1412094932554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094946214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412094947139
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412094949906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412094953912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095008790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095011002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095011671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095021410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095035926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095036789
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412095042058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095052726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095077141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095078092
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412095079626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095082397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095088246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095089043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095110660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095114046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095124742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095125889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095138774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095140687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095151122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095152731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095154143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095208355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095212115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095288155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095330658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095402052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095403440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095404200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095423965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095424178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095440774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095441754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095442443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095442972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095443396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1412095479054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095482233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095483153
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412095485662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095485792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095501420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095503671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095504126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095546255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095547064
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412095549039
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095549215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095562387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412095563240
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095641791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095645560
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095646261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095647085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095648872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095656082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095656660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095661334
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095665343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412095668218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412095668843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412095670750
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1412095674073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1412095674223
